anime_id,titulo,titulo_ingles,titulo_japones,tipo,fonte,episodios,status,em_exibicao,data_inicio_exibicao,data_fim_exibicao,duracao_min,classificacao_etaria,ano,temporada
2175,Kino no Tabi: the Beautiful World - Byouki no Kuni: For You,,キノの旅 the Beautiful World 病気の国 -For You-,MOVIE,LIGHT_NOVEL,1.0,FINISHED,False,2007-04-21,2007-04-21,29.0,,2007.0,spring
118123,Holo no Graffiti,,ホロのぐらふぃてぃ,ONA,OTHER,,RELEASING,True,2019-05-05,,2.0,,2019.0,spring
2158,Terra e... (TV),Toward the Terra (TV),地球へ… (TV),TV,MANGA,24.0,FINISHED,False,2007-04-07,2007-09-22,24.0,,2007.0,spring
4983,Hells,Hells,ヘルズ,MOVIE,MANGA,1.0,FINISHED,False,2008-10-18,2008-10-18,119.0,,2008.0,fall
892,Dragon Ball: Makafushigi Daibouken,Dragon Ball: Mystical Adventure,ドラゴンボール 摩訶不思議大冒険,MOVIE,MANGA,1.0,FINISHED,False,1988-07-09,1988-07-09,45.0,,1988.0,summer
99528,NOBLESSE: Pamyeol-ui Sijak,Noblesse: The Beginning of Destruction,NOBLESSE 파멸의 시작,OVA,MANGA,1.0,FINISHED,False,2015-12-04,2015-12-04,37.0,,,
9712,Maria†Holic Alive,Maria†Holic Alive,まりあ†ほりっく あらいぶ,TV,MANGA,12.0,FINISHED,False,2011-04-08,2011-06-24,23.0,,2011.0,spring
7367,NARUTO: THE CROSS ROADS,,NARUTO -ナルト- THE CROSS ROADS,SPECIAL,ORIGINAL,1.0,FINISHED,False,2009-10-12,2009-10-12,27.0,,2009.0,fall
1577,Taiho Shichauzo,You're Under Arrest!,逮捕しちゃうぞ,OVA,MANGA,4.0,FINISHED,False,1994-09-24,1995-11-25,30.0,,1994.0,fall
99753,Takunomi.,Takunomi,たくのみ。,TV_SHORT,MANGA,12.0,FINISHED,False,2018-01-12,2018-03-30,13.0,,2018.0,winter
97619,LUPIN THE IIIRD: Chikemuri no Ishikawa Goemon,Lupin the IIIrd: Goemon's Blood Spray,LUPIN THE IIIRD 血煙の石川五ェ門,MOVIE,MANGA,1.0,FINISHED,False,2017-02-04,2017-02-04,53.0,,2017.0,winter
21713,Cheer Danshi!!,Cheer Boys!!,チア男子!!,TV,OTHER,12.0,FINISHED,False,2016-07-05,2016-09-27,24.0,,2016.0,summer
9917,Pocket Monsters Best Wishes!: Victini to Kuroki Eiyuu Zekrom,Pokémon the Movie: White—Victini and Zekrom,ポケットモンスター ベストウイッシュ 「ビクティニと黒き英雄 ゼクロム」,MOVIE,VIDEO_GAME,1.0,FINISHED,False,2011-07-16,2011-07-16,96.0,,2011.0,summer
5252,ONE PIECE: ROMANCE DAWN STORY,One Piece: Romance Dawn Story,ONE PIECE ロマンス ドーン ストーリー,OVA,MANGA,1.0,FINISHED,False,2008-11-24,2008-11-24,33.0,,2008.0,fall
104308,Otona no Bouguya-san,Armor Shop for Ladies & Gentlemen,おとなの防具屋さん,ONA,MANGA,12.0,FINISHED,False,2018-10-09,2018-12-25,4.0,,2018.0,fall
185543,Nozomanu Fushi no Boukensha 2nd Season,,望まぬ不死の冒険者 第2期,ONA,LIGHT_NOVEL,,NOT_YET_RELEASED,False,,,,,,
12149,AKB0048,AKB0048,AKB0048,TV,ORIGINAL,13.0,FINISHED,False,2012-04-29,2012-07-22,23.0,,2012.0,spring
110413,Lupin III: THE FIRST,Lupin III: The First,ルパン三世 THE FIRST,MOVIE,MANGA,1.0,FINISHED,False,2019-12-06,2019-12-06,93.0,,2019.0,fall
21331,Durarara!!x2 Ten: Onoroke Chakapoko,Durarara!! X2 The Second Arc: Onoroke Chakapoko,デュラララ!!×２ 転 お惚気チャカポコ,SPECIAL,LIGHT_NOVEL,1.0,FINISHED,False,2015-11-14,2015-11-14,25.0,,2015.0,fall
156096,Si Ge Yongzhe,4 CUT HERO,四格勇者,ONA,,10.0,FINISHED,False,2023-07-17,2023-09-11,7.0,,,
1363,Meitantei Conan: Hitomi no Naka no Ansatsusha,Detective Conan: Captured in Her Eyes,名探偵コナン　瞳の中の暗殺者,MOVIE,ORIGINAL,1.0,FINISHED,False,2000-04-22,2000-04-22,100.0,,2000.0,spring
10259,Da Yu Hai Tang,Big Fish & Begonia,大鱼海棠,MOVIE,ORIGINAL,1.0,FINISHED,False,2016-07-08,2016-07-08,106.0,,,
1091,Kidou Senshi Gundam II: Ai Senshi-hen,Mobile Suit Gundam II: Soldiers of Sorrow,機動戦士ガンダムⅡ　哀・戦士編,MOVIE,ORIGINAL,1.0,FINISHED,False,1981-07-11,1981-07-11,135.0,,1981.0,summer
99148,Gin no Guardian 2,The Silver Guardian 2,銀の墓守り 2,TV,MANGA,6.0,FINISHED,False,2018-01-13,2018-02-17,24.0,,2018.0,winter
196,Onegai☆Twins,Please☆Twins!,おねがい☆ツインズ,TV,ORIGINAL,12.0,FINISHED,False,2003-07-15,2003-10-14,25.0,,2003.0,summer
192867,Android wa Keiken Ninzuu ni Hairimasu ka??,Does it Count if You Lose Your Innocence to an Android?,アンドロイドは経験人数に入りますか？？,TV_SHORT,MANGA,8.0,FINISHED,False,2026-01-10,2026-02-28,4.0,Adult,2026.0,winter
9999,ONE PIECE 3D: Mugiwara Chase,One Piece 3D: Mugiwara Chase,ONE PIECE 3D 麦わらチェイス,MOVIE,ORIGINAL,1.0,FINISHED,False,2011-03-19,2011-03-19,30.0,,2011.0,spring
21850,Magic-kyun! Renaissance,Magic-Kyun! Renaissance,マジきゅんっ！ルネッサンス,TV,ORIGINAL,13.0,FINISHED,False,2016-10-02,2016-12-25,23.0,,2016.0,fall
188388,DIGIMON BEATBREAK,DIGIMON BEATBREAK,DIGIMON BEATBREAK,TV,ORIGINAL,,RELEASING,True,2025-10-05,,24.0,,2025.0,fall
98565,Osomatsu-san 2nd Season,Mr. Osomatsu 2nd season,おそ松さん 第2期,TV,MANGA,25.0,FINISHED,False,2017-10-03,2018-03-27,25.0,,2017.0,fall
2471,Doraemon (1979),Doraemon,ドラえもん,TV_SHORT,MANGA,1787.0,FINISHED,False,1979-04-02,2005-03-18,11.0,,1979.0,winter
136344,"Lord El-Melloi II-sei no Jikenbo: ""Rail Zeppelin"" Grace note Tokubetsu-hen",Lord El-Melloi II’s Case Files {Rail Zeppelin} Grace note -Special Episode-,ロード・エルメロイⅡ世の事件簿 -魔眼蒐集列車 Grace note- 特別編,SPECIAL,LIGHT_NOVEL,1.0,FINISHED,False,2021-12-31,2021-12-31,53.0,,2021.0,fall
558,Major S2,,メジャー  (第2シリーズ),TV,MANGA,26.0,FINISHED,False,2005-12-10,2006-06-10,25.0,,2006.0,winter
185857,Xian Wang de Richang Shenghuo 5,The Daily Life of the Immortal King Season 5,仙王的日常生活 第五季,ONA,OTHER,12.0,FINISHED,False,2025-12-14,2026-02-22,18.0,,,
10372,Kamisama Dolls,,神様ドォルズ,TV,MANGA,13.0,FINISHED,False,2011-07-06,2011-09-28,24.0,,2011.0,summer
191974,Kun Tun Tianxia Zhi Zhang Men Guilai,The All-devouring Whale: Homecoming,鲲吞天下之掌门归来,ONA,MANGA,12.0,FINISHED,False,2025-05-01,2025-07-10,20.0,,,
21729,Kingsglaive Final Fantasy XV,Kingsglaive Final Fantasy XV,Kingsglaive Final Fantasy XV,MOVIE,VIDEO_GAME,1.0,FINISHED,False,2016-07-09,2016-07-09,110.0,,2016.0,summer
3225,Minami-ke: Okawari,,みなみけ～おかわり～,TV,MANGA,13.0,FINISHED,False,2008-01-07,2008-03-31,24.0,,2008.0,winter
18495,Kitakubu Katsudou Kiroku,Chronicles of the Going Home Club,帰宅部活動記録,TV,MANGA,12.0,FINISHED,False,2013-07-05,2013-10-11,23.0,,2013.0,summer
10232,Tamayura: hitotose,Tamayura: Hitotose,たまゆら～hitotose～,TV,ORIGINAL,12.0,FINISHED,False,2011-10-03,2011-12-19,24.0,,2011.0,fall
170650,Kisaki Kyouiku kara Nigetai Watashi,I Want to Escape from Princess Lessons,妃教育から逃げたい私,TV,LIGHT_NOVEL,12.0,FINISHED,False,2025-01-05,2025-03-23,24.0,,2025.0,winter
183423,ONE PIECE: Gyojin Tou-hen,One Piece Log: Fish-Man Island Saga,SPECIAL EDITED VERSION『ONE PIECE』魚人島編,TV,MANGA,21.0,FINISHED,False,2024-11-03,2025-03-30,24.0,,2024.0,fall
127227,Kakushigoto: Himegoto wa Nandesuka,KAKUSHIGOTO Theatrical Edition,劇場編集版 かくしごと ―ひめごとはなんですか―,MOVIE,MANGA,1.0,FINISHED,False,2021-07-09,2021-07-09,79.0,,2021.0,summer
100744,Pocket Monsters: Minna no Monogatari,Pokémon the Movie: The Power of Us,劇場版ポケットモンスター みんなの物語,MOVIE,VIDEO_GAME,1.0,FINISHED,False,2018-07-13,2018-07-13,98.0,,2018.0,summer
151606,BIRDIE WING: Golf Girls' Story Season 2,BIRDIE WING -Golf Girls’ Story- Season 2,BIRDIE WING -Golf Girls' Story- Season 2,TV,ORIGINAL,12.0,FINISHED,False,2023-04-08,2023-06-24,24.0,,2023.0,spring
1520,Black Jack,Black Jack,ブラック・ジャック,OVA,MANGA,10.0,FINISHED,False,1993-12-21,2000-07-25,50.0,,1993.0,fall
20531,Kyoukai no Kanata: Mini Gekijou,Beyond the Boundary: Mini Theater,境界の彼方 ミニ劇場,SPECIAL,ORIGINAL,7.0,FINISHED,False,2014-01-08,2014-07-02,6.0,,2014.0,winter
15487,Kuroko no Basket NG-shuu,Kuroko's Basketball Specials,黒子のバスケNG集,SPECIAL,MANGA,9.0,FINISHED,False,2012-07-27,2013-03-22,4.0,,2012.0,summer
110200,Vlad Love,VLAD LOVE,ぶらどらぶ,ONA,VISUAL_NOVEL,12.0,FINISHED,False,2021-02-14,2021-03-14,24.0,,2021.0,winter
324,Kidou Keisatsu Patlabor ON TELEVISION,Patlabor the Mobile Police,機動警察パトレイバー ON TELEVISION,TV,ORIGINAL,47.0,FINISHED,False,1989-10-11,1990-09-26,25.0,,1989.0,fall
126016,AKIRA (Shin Anime),,アキラ (新アニメ),TV,MANGA,,NOT_YET_RELEASED,False,,,,,,
7645,Heartcatch Precure!,Heartcatch Precure!,ハートキャッチプリキュア!,TV,ORIGINAL,49.0,FINISHED,False,2010-02-07,2011-01-30,24.0,,2010.0,winter
120193,Yingxiong Zailin,,英雄再临,ONA,OTHER,12.0,FINISHED,False,2020-10-18,2020-12-27,15.0,,,
7661,GIANT KILLING,Giant Killing,GIANT KILLING,TV,MANGA,26.0,FINISHED,False,2010-04-04,2010-09-26,24.0,,2010.0,spring
487,GIRLS Bravo: second season,,GIRLSブラボー second season,TV,MANGA,13.0,FINISHED,False,2005-01-27,2005-04-21,23.0,,2005.0,winter
202523,Marika-chan no Koukando wa Bukkowareteiru,Marika's Love Meter Malfunction,茉莉花ちゃんの好感度はぶっ壊れている,TV_SHORT,MANGA,8.0,FINISHED,False,2026-04-06,2026-06-08,6.0,,2026.0,spring
107704,Kawaki wo Ameku,,カワキヲアメク,MUSIC,OTHER,1.0,FINISHED,False,2019-01-29,2019-01-29,4.0,,,
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,Rurouni Kenshin OVA: Reflection (Seiso-hen),るろうに剣心 -明治剣客浪漫譚- 星霜編,OVA,MANGA,2.0,FINISHED,False,2001-12-03,2001-12-03,42.0,,2001.0,fall
20659,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteru.",Waiting in the Summer OVA,あの夏を待っている 僕達は高校最後の夏を過ごしながら、あの夏を待っている。,OVA,ORIGINAL,1.0,FINISHED,False,2014-08-29,2014-08-29,27.0,,2014.0,summer
2608,Wangan Midnight,,湾岸ミッドナイト,TV,MANGA,26.0,FINISHED,False,2007-06-15,2008-09-13,25.0,,2007.0,summer
1364,Meitantei Conan: Tengoku e no Count Down,Detective Conan: Countdown to Heaven,名探偵コナン 天国へのカウントダウン,MOVIE,ORIGINAL,1.0,FINISHED,False,2001-04-21,2001-04-21,100.0,,2001.0,spring
508,Tottoko Hamtarou,Hamtaro,とっとこハム太郎,TV,MANGA,193.0,FINISHED,False,2000-07-07,2004-03-26,25.0,,2000.0,summer
145560,Arifureta Shokugyou de Sekai Saikyou Prologue,,ありふれた職業で世界最強 プロローグ,ONA,LIGHT_NOVEL,1.0,FINISHED,False,2020-03-19,2020-03-19,7.0,,2020.0,winter
21490,Okusama ga Seitokaichou! OVA,My Wife is the Student Council President OVA,おくさまが生徒会長! OVA,OVA,MANGA,1.0,FINISHED,False,2016-01-27,2016-01-27,11.0,,2016.0,winter
198373,Ansatsu Kyoushitsu: Minna no Jikan,Assassination Classroom the Movie: Our Time,暗殺教室 みんなの時間,MOVIE,MANGA,1.0,FINISHED,False,2026-03-20,2026-03-20,87.0,,2026.0,winter
137804,Kobayashi-san Chi no Maidragon S: Mini Dra EX,Miss Kobayashi's Dragon Maid S: Miniature Dragon EX,小林さんちのメイドラゴンＳミニドラEX,SPECIAL,,5.0,FINISHED,False,2021-09-15,2022-01-19,2.0,,2021.0,summer
20717,Nobunaga Concerto,Nobunaga Concerto,信長協奏曲〈コンツェルト〉,TV,MANGA,10.0,FINISHED,False,2014-07-12,2014-09-20,22.0,,2014.0,summer
21640,Kekkai Sensen: Ousama no Restaurant no Ousama,Blood Blockade Battlefront: King of Kings Restaurant Fit for a King,血界戦線 王様のレストランの王様,OVA,MANGA,1.0,FINISHED,False,2016-06-03,2016-06-03,25.0,,2016.0,spring
14511,Minami-ke: Tadaima,Minami-ke Tadaima,みなみけ ただいま,TV,MANGA,13.0,FINISHED,False,2013-01-06,2013-03-31,24.0,,2013.0,winter
101313,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",Ace Attorney Season 2,逆転裁判 ～その『真実』、異議あり！～ Season2,TV,VIDEO_GAME,23.0,FINISHED,False,2018-10-06,2019-03-30,24.0,,2018.0,fall
1669,Bakuten Shoot Beyblade 2002,Beyblade V-Force,爆転シュート　ベイブレード2002,TV,MANGA,51.0,FINISHED,False,2002-01-07,2002-12-30,21.0,,2002.0,winter
101981,Joshi Ochi!: 2-kai kara Onna no Ko ga... Futte kita!?,What She Fell on Was the Tip of My Dick,じょしおちっ！～2階から女の子が…降ってきた！？～,ONA,MANGA,9.0,FINISHED,False,2018-07-02,2018-08-27,5.0,Adult,2018.0,summer
211308,THE RIBBON HERO,THE RIBBON HERO,THE RIBBON HERO,MOVIE,,1.0,FINISHED,False,2026-08-08,2026-08-08,109.0,,2026.0,summer
17821,Stella Jogakuin Koutou-ka C³-bu,"Stella Women's Academy, High School Division Class C3",ステラ女学院高等科C³部（しーきゅーぶ）,TV,MANGA,13.0,FINISHED,False,2013-07-05,2013-09-27,24.0,,2013.0,summer
19855,Nobunagun,Nobunagun,ノブナガン,TV,MANGA,13.0,FINISHED,False,2014-01-04,2014-03-30,24.0,,2014.0,winter
103237,Uma Musume: BNW no Chikai,,ウマ娘「BNWの誓い」,OVA,VIDEO_GAME,3.0,FINISHED,False,2018-12-19,2018-12-19,25.0,,2018.0,fall
1951,Meikyuu Monogatari,Manie Manie: Neo Tokyo,迷宮物語,MOVIE,ORIGINAL,3.0,FINISHED,False,1987-09-25,1987-09-25,16.0,,1987.0,summer
196144,Snowball Earth,SNOWBALL EARTH,スノウボールアース,TV,MANGA,13.0,FINISHED,False,2026-04-03,2026-06-26,23.0,,2026.0,spring
9925,Amagami SS: Imouto,Amagami SS: Sister,アマガミSS イモウト,OVA,VISUAL_NOVEL,1.0,FINISHED,False,2011-04-29,2011-04-29,24.0,,2011.0,spring
186190,Alma-chan wa Kazoku ni Naritai,Alma-chan Wants to Be a Family!,アルマちゃんは家族になりたい,TV,MANGA,11.0,FINISHED,False,2025-10-05,2025-12-14,24.0,,2025.0,fall
171040,Astro Note,Astro Note,アストロノオト,TV,ORIGINAL,12.0,FINISHED,False,2024-04-05,2024-06-21,24.0,,2024.0,spring
1092,Kidou Senshi Gundam III: Meguriai Sora-hen,Mobile Suit Gundam III: Encounters in Space,機動戦士ガンダムⅢ　めぐりあい宇宙編,MOVIE,ORIGINAL,1.0,FINISHED,False,1982-03-13,1982-03-13,140.0,,1982.0,spring
111733,Another World,Another World,アナザー・ワールド,ONA,ORIGINAL,3.0,FINISHED,False,2019-09-13,2019-10-04,10.0,,2019.0,summer
2685,Tsubasa: TOKYO REVELATIONS,Tsubasa: Tokyo Revelations,ツバサ TOKYO REVELATIONS,OVA,MANGA,3.0,FINISHED,False,2007-11-16,2008-03-17,30.0,,2007.0,fall
98402,Digimon Adventure tri. 5: Kyousei,Digimon Adventure tri. Chapter 5: Coexistance,デジモンアドベンチャー tri. 第5章「共生」,MOVIE,ORIGINAL,1.0,FINISHED,False,2017-09-30,2017-09-30,120.0,,2017.0,summer
75,Soukyuu no Fafner,Fafner,蒼穹のファフナー,TV,ORIGINAL,25.0,FINISHED,False,2004-07-05,2004-12-27,24.0,,2004.0,summer
18465,Genshiken Nidaime,Genshiken Second Generation,げんしけん 二代目,TV,MANGA,13.0,FINISHED,False,2013-06-29,2013-09-29,24.0,,2013.0,summer
109562,Fairy Gone 2,Fairy gone Season 2,フェアリーゴーン 2,TV,ORIGINAL,12.0,FINISHED,False,2019-10-07,2019-12-23,24.0,,2019.0,fall
108554,Keishicho Tokumu-bu Tokushu Kyoaku-han Taisaku-Shitsu Dai-Nana-ka: Tokunana,Special 7: Special Crime Investigation Unit,警視庁 特務部 特殊凶悪犯対策室 第七課 -トクナナ-,TV,ORIGINAL,12.0,FINISHED,False,2019-10-06,2019-12-29,24.0,,2019.0,fall
169402,Boku no Hero Academia: Yuuei Heroes Battle,My Hero Academia UA BATTLE HEROES,僕のヒーローアカデミア 雄英ヒーローズ・バトル,OVA,ORIGINAL,1.0,FINISHED,False,2023-10-20,2023-10-20,23.0,,2023.0,fall
3231,GUNSLINGER GIRL -IL TEATRINO-,Gunslinger Girl -Il Teatrino-,GUNSLINGER GIRL -IL TEATRINO-,TV,MANGA,13.0,FINISHED,False,2008-01-07,2008-04-01,25.0,,2008.0,winter
2030,El Cazador,El Cazador de la Bruja,エル・カザド,TV,ORIGINAL,26.0,FINISHED,False,2007-04-03,2007-09-25,24.0,,2007.0,spring
12671,Pocket Monsters Best Wishes: Kyurem VS Seikenshi,Pokémon the Movie: Kyurem VS. The Sword of Justice,劇場版 ポケットモンスター ベストウイッシュ キュレムVS聖剣士,MOVIE,VIDEO_GAME,1.0,FINISHED,False,2012-07-14,2012-07-14,71.0,,2012.0,summer
191788,Aoashi 2nd Season,,アオアシ 第2期,TV,MANGA,24.0,NOT_YET_RELEASED,False,2026-10-04,,,,2026.0,fall
2559,Romeo no Aoi Sora,Romeo's Blue Skies,ロミオの青い空,TV,OTHER,33.0,FINISHED,False,1995-01-15,1995-12-17,23.0,,1995.0,winter
11135,Hybrid Child,,ハイブリッド チャイルド,OVA,MANGA,4.0,FINISHED,False,2014-10-29,2015-01-28,25.0,,2014.0,fall
20862,Fate/kaleid liner Prisma☆Illya 2wei!: Mahou Shoujo in Onsen Ryokou,Fate/kaleid liner Prisma☆Illya 2wei! OVA,Fate/kaleid linerプリズマ☆イリヤ ツヴァイ！魔法少女in温泉旅行,OVA,MANGA,1.0,FINISHED,False,2015-07-25,2015-07-25,26.0,,2015.0,summer
20780,Bokura wa Minna Kawaisou: Hajimete no,The Kawai Complex Guide to Manors and Hostel Behavior: First Time,僕らはみんな河合荘 初めての,SPECIAL,MANGA,1.0,FINISHED,False,2015-01-30,2015-01-30,24.0,,2015.0,winter
21255,Hibike! Euphonium: Suisougaku-bu no Nichijou,Sound! Euphonium Shorts,響け！ユーフォニアム 吹奏楽部の日常,SPECIAL,ORIGINAL,7.0,FINISHED,False,2015-06-17,2015-12-16,2.0,,2015.0,summer
106169,PERSONA5 the Animation: Dark Sun...,PERSONA5 the Animation: Dark Sun...,PERSONA5 the Animation: Dark Sun…,SPECIAL,VIDEO_GAME,1.0,FINISHED,False,2018-12-31,2018-12-31,51.0,,2018.0,fall
15811,Girls und Panzer Specials,Girls und Panzer OVA Series,ガールズ&パンツァー,SPECIAL,ORIGINAL,6.0,FINISHED,False,2012-12-21,2013-06-21,12.0,,2013.0,winter
104679,Rifle Is Beautiful,Chidori RSC,ライフル・イズ・ビューティフル,TV,MANGA,12.0,FINISHED,False,2019-10-13,2020-01-18,24.0,,2019.0,fall
5220,Shangri-La,Shangri-la,シャングリ・ラ,TV,OTHER,24.0,FINISHED,False,2009-04-06,2009-09-14,23.0,,2009.0,spring
173523,Egao no Taenai Shokuba desu.,A Mangaka's Weirdly Wonderful Workplace,笑顔のたえない職場です。,TV,MANGA,13.0,FINISHED,False,2025-10-06,2025-12-29,24.0,,2025.0,fall
6945,Gintama: Jump Festa 2008 Special,,ジャンプアニメツアー 2008 白夜叉降誕,SPECIAL,MANGA,1.0,FINISHED,False,2009-09-30,2009-09-30,10.0,,2009.0,fall
21108,Wakaba＊Girl,,わかば＊ガール,TV_SHORT,MANGA,13.0,FINISHED,False,2015-07-03,2015-09-25,8.0,,2015.0,summer
12581,Asa Made Jugyou Chu!,,朝まで授業Chu!,OVA,MANGA,1.0,FINISHED,False,2012-06-23,2012-06-23,30.0,,2012.0,summer
137633,Love All Play,Love All Play,ラブオールプレー,TV,OTHER,24.0,FINISHED,False,2022-04-02,2022-09-24,24.0,,2022.0,spring
5034,Shikabane Hime: Kuro,Corpse Princess: Kuro,屍姫 玄,TV,MANGA,12.0,FINISHED,False,2009-01-02,2009-03-26,24.0,,2009.0,winter
101359,Hangyaku-sei Million Arthur,Million Arthur,叛逆性ミリオンアーサー,TV,VIDEO_GAME,10.0,FINISHED,False,2018-10-25,2018-12-27,25.0,,2018.0,fall
20960,LOVE STAGE!!: Chotto ja Nakutte,,LOVE STAGE!! チョットジャナクッテ,OVA,MANGA,1.0,FINISHED,False,2014-11-22,2014-11-22,23.0,,2014.0,fall
98554,Cardcaptor Sakura: Clear Card-hen - Prologue Sakura to Futatsu no Kuma,Cardcaptor Sakura: Clear Card Prologue – Sakura and the Two Bears,カードキャプターさくら クリアカード編 プロローグ さくらとふたつのくま,OVA,MANGA,1.0,FINISHED,False,2017-09-13,2017-09-13,26.0,,2017.0,summer
158870,Pocket Monsters: Mezase Pokémon Master,Pokémon: To Be a Pokémon Master: Ultimate Journeys: The Series,ポケットモンスター　めざせポケモンマスター,TV,VIDEO_GAME,11.0,FINISHED,False,2023-01-13,2023-03-24,24.0,,2023.0,winter
20687,Mikakunin de Shinkoukei: Kamo Nikutte Midori-ppoi Aji ga suru no ne.,,未確認で進行形 鴨肉って緑っぽい味がするのね。,OVA,MANGA,1.0,FINISHED,False,2014-03-28,2014-03-28,11.0,,2014.0,winter
139303,Black★★Rock Shooter: DAWN FALL,BLACK ROCK SHOOTER DAWN FALL,ブラック★★ロックシューター DAWN FALL,TV,OTHER,12.0,FINISHED,False,2022-04-03,2022-06-19,24.0,,2022.0,spring
5251,Angel Densetsu,Angel of Legend,エンジェル伝説,OVA,MANGA,2.0,FINISHED,False,1996-12-13,1996-12-13,24.0,,1996.0,winter
20515,STAND BY ME Doraemon,STAND BY ME Doraemon,STAND BY ME ドラえもん,MOVIE,MANGA,1.0,FINISHED,False,2014-08-08,2014-08-08,95.0,,2014.0,summer
1956,Ikkitousen: Dragon Destiny,Ikki Tousen: Dragon Destiny,一騎当千 Dragon Destiny,TV,MANGA,12.0,FINISHED,False,2007-02-26,2007-05-14,24.0,,2007.0,winter
151,Re: Cutie Honey,,Re:キューティーハニー,OVA,MANGA,3.0,FINISHED,False,2004-07-24,2004-09-25,45.0,,2004.0,summer
131264,Hanyou no Yashahime: Ni no Shou,Yashahime: Princess Half-Demon - The Second Act,半妖の夜叉姫 弐の章,TV,ORIGINAL,24.0,FINISHED,False,2021-10-02,2022-03-26,24.0,,2021.0,fall
205909,Hotaru no Yomeiri,Firefly Wedding,ホタルの嫁入り,TV,MANGA,,NOT_YET_RELEASED,False,2026-10-09,,,,2026.0,fall
6624,Kara no Kyoukai Remix: Gate of seventh heaven,,空の境界 Remix -Gate of seventh heaven-,MOVIE,OTHER,1.0,FINISHED,False,2009-03-14,2009-03-14,61.0,,2009.0,spring
10536,Kimi ni Todoke 2nd Season Specials,,君に届け ミニトド劇場,SPECIAL,MANGA,3.0,FINISHED,False,2011-04-20,2011-09-21,4.0,,2011.0,spring
21359,Ooya-san wa Shishunki!,,大家さんは思春期！,TV_SHORT,MANGA,12.0,FINISHED,False,2016-01-10,2016-03-27,2.0,,2016.0,winter
101382,Phantom in the Twilight,Phantom in the Twilight,Phantom in the Twilight,TV,ORIGINAL,12.0,FINISHED,False,2018-07-10,2018-09-25,23.0,,2018.0,summer
8449,Togainu no Chi,,咎狗の血,TV,VISUAL_NOVEL,12.0,FINISHED,False,2010-10-08,2010-12-23,24.0,,2010.0,fall
110738,Miru Tights: Cosplay Satsuei Tights,,みるタイツ コスプレ撮影タイツ,OVA,ORIGINAL,1.0,FINISHED,False,2019-08-23,2019-08-23,4.0,,2019.0,summer
106,Hana Yori Dango,Hana Yori Dango (Boys Over Flowers),花より男子,TV,MANGA,51.0,FINISHED,False,1996-09-08,1997-08-31,25.0,,1996.0,fall
7768,Tantei Opera Milky Holmes,Detective Opera Milky Holmes,探偵オペラ ミルキィホームズ,TV,OTHER,12.0,FINISHED,False,2010-10-07,2010-12-23,24.0,,2010.0,fall
98477,Shiyan Pin Jiating,Frankenstein Family,实验品家庭,TV,MANGA,12.0,FINISHED,False,2018-04-09,2018-06-19,18.0,,,
100168,Blade Runner: Black Out 2022,Blade Runner: Black Out 2022,ブレードランナー ブラックアウト 2022,ONA,OTHER,1.0,FINISHED,False,2017-09-26,2017-09-26,16.0,,2017.0,summer
1842,Major S3,,メジャー  (第3シリーズ),TV,MANGA,26.0,FINISHED,False,2007-01-06,2007-06-30,25.0,,2007.0,winter
191832,Shiguang Dailiren III,Link Click Season 3,时光代理人 第三季,ONA,ORIGINAL,24.0,RELEASING,True,2026-08-14,,21.0,,,
10604,Hidan no Aria - Butei ga Kitarite Onsen Kenshuu,Aria the Scarlet Ammo Special,緋弾のアリア 武偵が来たりて温泉研修,SPECIAL,LIGHT_NOVEL,1.0,FINISHED,False,2011-12-21,2011-12-21,24.0,,2011.0,fall
21417,Active Raid: Kidou Kyoushuushitsu Dai Hakkei,Active Raid,アクティヴレイド 機動強襲室第八係,TV,ORIGINAL,12.0,FINISHED,False,2016-01-07,2016-03-24,24.0,,2016.0,winter
184989,Nazotoki wa Dinner no Ato de,The Dinner Table Detective,謎解きはディナーのあとで,TV,OTHER,12.0,FINISHED,False,2025-04-04,2025-06-20,23.0,,2025.0,spring
108260,Digimon Adventure: LAST EVOLUTION Kizuna,Digimon Adventure: Last Evolution Kizuna,デジモンアドベンチャー LAST EVOLUTION 絆,MOVIE,ORIGINAL,1.0,FINISHED,False,2020-02-21,2020-02-21,94.0,,2020.0,spring
171099,Bocchi the Rock! Re:Re:,BOCCHI THE ROCK! Recap Part 2,ぼっち・ざ・ろっく！ Re:Re:,MOVIE,MANGA,1.0,FINISHED,False,2024-08-09,2024-08-09,77.0,,2024.0,summer
20660,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,"Love, Chunibyo & Other Delusions! Rikka Version Lite",映画中二病でも恋がしたい!Lite,SPECIAL,LIGHT_NOVEL,1.0,FINISHED,False,2014-02-19,2014-02-19,5.0,,2014.0,winter
5028,Major S5,,メジャー（第5シリーズ),TV,MANGA,25.0,FINISHED,False,2009-01-10,2009-06-27,24.0,,2009.0,winter
